,Sex,Race/Ethnicity,Age Group,Year,Injuries,Population,Female,Male,Black,Hispanic,Other Non-Hispanic,White Non-Hispanice,00-04,05-09,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85+
5101,Male,Black,75-79,2016,0,305421,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5102,Male,Hispanic,75-79,2016,0,271362,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5103,Male,Other Non-Hispanic,75-79,2016,0,190782,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5106,Female,White Non-Hispanice,75-79,2016,0,3572296,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5107,Female,Black,75-79,2016,0,462932,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5108,Female,Hispanic,75-79,2016,0,368965,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5109,Female,Other Non-Hispanic,75-79,2016,0,237552,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5118,Male,White Non-Hispanice,75-79,2017,0,3089672,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5119,Male,Black,75-79,2017,0,318380,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5120,Male,Hispanic,75-79,2017,0,284768,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5121,Male,Other Non-Hispanic,75-79,2017,0,202048,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5124,Female,White Non-Hispanice,75-79,2017,0,3716639,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5125,Female,Black,75-79,2017,0,480485,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5126,Female,Hispanic,75-79,2017,0,386267,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5127,Female,Other Non-Hispanic,75-79,2017,0,252269,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5136,Male,White Non-Hispanice,75-79,2018,0,3294887,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5137,Male,Black,75-79,2018,0,335169,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5138,Male,Hispanic,75-79,2018,0,301240,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5139,Male,Other Non-Hispanic,75-79,2018,0,213378,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5142,Female,White Non-Hispanice,75-79,2018,0,3943031,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5143,Female,Black,75-79,2018,0,504658,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5144,Female,Hispanic,75-79,2018,0,408306,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5145,Female,Other Non-Hispanic,75-79,2018,0,266397,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5154,Male,White Non-Hispanice,80-84,2001,0,1681282,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5155,Male,Black,80-84,2001,0,123098,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5156,Male,Hispanic,80-84,2001,0,73765,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5157,Male,Other Non-Hispanic,80-84,2001,0,48486,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5159,Female,White Non-Hispanice,80-84,2001,0,2779168,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5160,Female,Black,80-84,2001,0,242527,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5161,Female,Hispanic,80-84,2001,0,119007,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5162,Female,Other Non-Hispanic,80-84,2001,0,70872,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5171,Male,White Non-Hispanice,80-84,2002,0,1737354,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5172,Male,Black,80-84,2002,0,127492,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5173,Male,Hispanic,80-84,2002,0,81409,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5174,Male,Other Non-Hispanic,80-84,2002,0,52736,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5177,Female,White Non-Hispanice,80-84,2002,0,2840836,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5178,Female,Black,80-84,2002,0,248864,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5179,Female,Hispanic,80-84,2002,0,129287,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5180,Female,Other Non-Hispanic,80-84,2002,0,76425,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5188,Male,White Non-Hispanice,80-84,2003,0,1773800,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5189,Male,Black,80-84,2003,0,131585,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5190,Male,Hispanic,80-84,2003,0,89014,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5191,Male,Other Non-Hispanic,80-84,2003,0,57022,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5193,Female,White Non-Hispanice,80-84,2003,0,2871621,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5194,Female,Black,80-84,2003,0,254948,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5195,Female,Hispanic,80-84,2003,0,138404,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5196,Female,Other Non-Hispanic,80-84,2003,0,82202,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5205,Male,White Non-Hispanice,80-84,2004,0,1818671,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5206,Male,Black,80-84,2004,0,134816,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5207,Male,Hispanic,80-84,2004,0,96718,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5208,Male,Other Non-Hispanic,80-84,2004,0,60876,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5211,Female,White Non-Hispanice,80-84,2004,0,2919814,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5212,Female,Black,80-84,2004,0,260441,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5213,Female,Hispanic,80-84,2004,0,148887,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5214,Female,Other Non-Hispanic,80-84,2004,0,88281,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5223,Male,White Non-Hispanice,80-84,2005,0,1851696,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5224,Male,Black,80-84,2005,0,137527,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5225,Male,Hispanic,80-84,2005,0,103068,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5226,Male,Other Non-Hispanic,80-84,2005,0,64323,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5229,Female,White Non-Hispanice,80-84,2005,0,2937585,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5230,Female,Black,80-84,2005,0,264754,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5231,Female,Hispanic,80-84,2005,0,158494,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5232,Female,Other Non-Hispanic,80-84,2005,0,93746,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5241,Male,White Non-Hispanice,80-84,2006,0,1867182,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5242,Male,Black,80-84,2006,0,140920,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5243,Male,Hispanic,80-84,2006,0,109386,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5244,Male,Other Non-Hispanic,80-84,2006,0,67080,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5247,Female,White Non-Hispanice,80-84,2006,0,2925051,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5248,Female,Black,80-84,2006,0,270865,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5249,Female,Hispanic,80-84,2006,0,167797,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5250,Female,Other Non-Hispanic,80-84,2006,0,99836,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5259,Male,White Non-Hispanice,80-84,2007,0,1889185,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5260,Male,Black,80-84,2007,0,143608,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5261,Male,Hispanic,80-84,2007,0,115273,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5262,Male,Other Non-Hispanic,80-84,2007,0,69743,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5265,Female,White Non-Hispanice,80-84,2007,0,2912053,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5266,Female,Black,80-84,2007,0,275592,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5267,Female,Hispanic,80-84,2007,0,176392,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5268,Female,Other Non-Hispanic,80-84,2007,0,105230,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5277,Male,White Non-Hispanice,80-84,2008,0,1912346,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5278,Male,Black,80-84,2008,0,145908,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5279,Male,Hispanic,80-84,2008,0,121658,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5280,Male,Other Non-Hispanic,80-84,2008,0,72501,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5283,Female,White Non-Hispanice,80-84,2008,0,2900831,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5284,Female,Black,80-84,2008,0,279505,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5285,Female,Hispanic,80-84,2008,0,186565,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5286,Female,Other Non-Hispanic,80-84,2008,0,111045,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5295,Male,White Non-Hispanice,80-84,2009,0,1921250,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5296,Male,Black,80-84,2009,0,147980,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5297,Male,Hispanic,80-84,2009,0,128343,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5298,Male,Other Non-Hispanic,80-84,2009,0,75278,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5301,Female,White Non-Hispanice,80-84,2009,0,2860258,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5302,Female,Black,80-84,2009,0,282112,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5303,Female,Hispanic,80-84,2009,0,196295,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5304,Female,Other Non-Hispanic,80-84,2009,0,116195,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5313,Male,White Non-Hispanice,80-84,2010,0,1930842,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5314,Male,Black,80-84,2010,0,150999,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5315,Male,Hispanic,80-84,2010,0,134496,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5316,Male,Other Non-Hispanic,80-84,2010,0,78243,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5318,Female,White Non-Hispanice,80-84,2010,0,2838364,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5319,Female,Black,80-84,2010,0,285776,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5320,Female,Hispanic,80-84,2010,0,204407,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5321,Female,Other Non-Hispanic,80-84,2010,0,120798,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5330,Male,White Non-Hispanice,80-84,2011,0,1951952,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5331,Male,Black,80-84,2011,0,155036,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5332,Male,Hispanic,80-84,2011,0,143762,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5333,Male,Other Non-Hispanic,80-84,2011,0,84656,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5335,Female,White Non-Hispanice,80-84,2011,0,2807788,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5336,Female,Black,80-84,2011,0,289441,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5337,Female,Hispanic,80-84,2011,0,216849,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5338,Female,Other Non-Hispanic,80-84,2011,0,128941,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5347,Male,White Non-Hispanice,80-84,2012,0,1955328,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5348,Male,Black,80-84,2012,0,159343,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5349,Male,Hispanic,80-84,2012,0,150117,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5350,Male,Other Non-Hispanic,80-84,2012,0,89835,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5353,Female,White Non-Hispanice,80-84,2012,0,2768612,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5354,Female,Black,80-84,2012,0,293632,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5355,Female,Hispanic,80-84,2012,0,225620,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5356,Female,Other Non-Hispanic,80-84,2012,0,135081,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5365,Male,White Non-Hispanice,80-84,2013,0,1949588,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5366,Male,Black,80-84,2013,0,164962,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5367,Male,Hispanic,80-84,2013,0,154631,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5368,Male,Other Non-Hispanic,80-84,2013,0,95759,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5371,Female,White Non-Hispanice,80-84,2013,0,2719684,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5372,Female,Black,80-84,2013,0,299268,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5373,Female,Hispanic,80-84,2013,0,232610,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5374,Female,Other Non-Hispanic,80-84,2013,0,142098,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5383,Male,White Non-Hispanice,80-84,2014,0,1944546,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5384,Male,Black,80-84,2014,0,170864,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5385,Male,Hispanic,80-84,2014,0,160036,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5386,Male,Other Non-Hispanic,80-84,2014,0,102062,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5389,Female,White Non-Hispanice,80-84,2014,0,2680388,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5390,Female,Black,80-84,2014,0,305478,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5391,Female,Hispanic,80-84,2014,0,239824,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5392,Female,Other Non-Hispanic,80-84,2014,0,148195,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5401,Male,White Non-Hispanice,80-84,2015,0,1955842,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5402,Male,Black,80-84,2015,0,177417,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5403,Male,Hispanic,80-84,2015,0,166659,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5404,Male,Other Non-Hispanic,80-84,2015,0,108739,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5407,Female,White Non-Hispanice,80-84,2015,0,2664435,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5408,Female,Black,80-84,2015,0,313293,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5409,Female,Hispanic,80-84,2015,0,248899,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5410,Female,Other Non-Hispanic,80-84,2015,0,154502,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5419,Male,White Non-Hispanice,80-84,2016,0,1977920,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5420,Male,Black,80-84,2016,0,185721,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5421,Male,Hispanic,80-84,2016,0,174245,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5422,Male,Other Non-Hispanic,80-84,2016,0,116897,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5425,Female,White Non-Hispanice,80-84,2016,0,2665039,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5426,Female,Black,80-84,2016,0,324173,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5427,Female,Hispanic,80-84,2016,0,258918,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5428,Female,Other Non-Hispanic,80-84,2016,0,162462,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5437,Male,White Non-Hispanice,80-84,2017,0,2007343,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5438,Male,Black,80-84,2017,0,192353,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5439,Male,Hispanic,80-84,2017,0,182334,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5440,Male,Other Non-Hispanic,80-84,2017,0,125458,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5443,Female,White Non-Hispanice,80-84,2017,0,2679827,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5444,Female,Black,80-84,2017,0,332437,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5445,Female,Hispanic,80-84,2017,0,269681,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5446,Female,Other Non-Hispanic,80-84,2017,0,170865,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5455,Male,White Non-Hispanice,80-84,2018,0,2063839,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5456,Male,Black,80-84,2018,0,199452,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5457,Male,Hispanic,80-84,2018,0,192576,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5458,Male,Other Non-Hispanic,80-84,2018,0,134499,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5461,Female,White Non-Hispanice,80-84,2018,0,2732446,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5462,Female,Black,80-84,2018,0,342065,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5463,Female,Hispanic,80-84,2018,0,282863,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5464,Female,Other Non-Hispanic,80-84,2018,0,179568,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5473,Male,White Non-Hispanice,85+,2001,0,1094483,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5474,Male,Black,85+,2001,0,84375,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5475,Male,Hispanic,85+,2001,0,49885,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5476,Male,Other Non-Hispanic,85+,2001,0,32321,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5479,Female,White Non-Hispanice,85+,2001,0,2664217,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5480,Female,Black,85+,2001,0,230714,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5481,Female,Hispanic,85+,2001,0,102384,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5482,Female,Other Non-Hispanic,85+,2001,0,54115,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5491,Male,White Non-Hispanice,85+,2002,0,1122659,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5492,Male,Black,85+,2002,0,83120,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5493,Male,Hispanic,85+,2002,0,51368,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5494,Male,Other Non-Hispanic,85+,2002,0,34215,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5496,Female,White Non-Hispanice,85+,2002,0,2683788,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5497,Female,Black,85+,2002,0,229536,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5498,Female,Hispanic,85+,2002,0,106059,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5499,Female,Other Non-Hispanic,85+,2002,0,58063,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5508,Male,White Non-Hispanice,85+,2003,0,1164671,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5509,Male,Black,85+,2003,0,83223,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5510,Male,Hispanic,85+,2003,0,54226,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5511,Male,Other Non-Hispanic,85+,2003,0,36081,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5514,Female,White Non-Hispanice,85+,2003,0,2724221,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
